Glaz_+_w3_mean,Glaz_+_w3_sem,Glaz_+_w3_N,Glaz_+_w7_mean,Glaz_+_w7_sem,Glaz_+_w7_N,Glaz_BL31081_w3_mean,Glaz_BL31081_w3_sem,Glaz_BL31081_w3_N,Glaz_BL31081_w7_mean,Glaz_BL31081_w7_sem,Glaz_BL31081_w7_N,Glaz_BL41552_w3_mean,Glaz_BL41552_w3_sem,Glaz_BL41552_w3_N,Glaz_BL41552_w7_mean,Glaz_BL41552_w7_sem,Glaz_BL41552_w7_N,Glaz_BL65881_w3_mean,Glaz_BL65881_w3_sem,Glaz_BL65881_w3_N,Glaz_BL65881_w7_mean,Glaz_BL65881_w7_sem,Glaz_BL65881_w7_N,Glaz_Trip3_w3_mean,Glaz_Trip3_w3_sem,Glaz_Trip3_w3_N,Glaz_Trip3_w7_mean,Glaz_Trip3_w7_sem,Glaz_Trip3_w7_N,Glaz_V106955_w3_mean,Glaz_V106955_w3_sem,Glaz_V106955_w3_N,Glaz_V106955_w7_mean,Glaz_V106955_w7_sem,Glaz_V106955_w7_N,Glaz_V3135_w3_mean,Glaz_V3135_w3_sem,Glaz_V3135_w3_N,Glaz_V3135_w7_mean,Glaz_V3135_w7_sem,Glaz_V3135_w7_N,Glaz_V60000_w3_mean,Glaz_V60000_w3_sem,Glaz_V60000_w3_N,Glaz_V60000_w7_mean,Glaz_V60000_w7_sem,Glaz_V60000_w7_N,Glaz_V60100_w7_mean,Glaz_V60100_w7_sem,Glaz_V60100_w7_N
42.93083333333333,13.808999430725521,6,8.138333333333334,4.722909002346377,3,54.86083333333334,13.006090122622473,6,3.485,2.229035759396127,6,74.6775,3.942794324249406,3,12.065166666666666,5.634070023329296,5,63.982142857142854,8.972708097544547,7,30.486875,6.202362736540406,4,81.64875,1.6487499999999997,2,2.2325,1.6906858815285588,4,53.584500000000006,4.446173523379402,5,1.6025000000000003,1.6025000000000003,5,78.420625,5.947253250363426,4,9.588750000000001,2.3187500000000005,2,68.69300000000001,6.9576898285278554,5,13.337638888888888,4.944746990197567,6,5.8075,5.8075,3
53.62583333333333,11.776265088916963,6,13.135833333333332,7.096242599275887,3,62.48166666666666,12.195961672254926,6,5.157916666666666,2.270164771614118,6,78.86083333333333,4.710050498077958,3,18.407,7.718139364510076,5,75.91,7.302240014282635,7,40.40500000000001,9.098478925073136,4,84.23625,0.48624999999999824,2,6.49375,3.241024384743194,4,61.29299999999999,4.830366730383937,5,2.6695,1.9063345718944513,5,83.50687500000001,4.227507807872742,4,14.706249999999999,7.4362499999999985,2,70.85499999999999,7.615235879472153,5,27.696944444444444,11.326749253072364,6,8.370833333333334,8.370833333333334,3
64.34583333333335,8.611235457883561,6,19.109166666666667,10.373888528148184,3,67.82791666666667,10.497737760597651,6,9.964583333333332,3.760640925907593,6,82.86916666666667,4.79978218545152,3,23.846999999999998,9.842527762216369,5,82.69107142857142,6.885977185753747,7,52.796875,7.559984731507399,4,88.92875000000001,6.071249999999998,2,9.603125,4.232065021825437,4,69.739,6.382410281390565,5,3.18,2.473906324014715,5,79.16874999999999,6.4365922094562835,4,12.0725,3.4024999999999994,2,76.0115,6.511419660872734,5,34.1175,9.883288546835008,6,15.039166666666667,13.805618295743866,3
70.9875,6.05325504721771,6,24.2075,12.28793946314841,3,68.11625,10.687800049394326,6,13.317916666666667,4.15085309588416,6,79.14583333333333,3.2370119752292847,3,28.583,9.558000751987834,5,85.68202380952381,5.88895307183823,7,55.115625,8.051043434898673,4,89.275,2.607499999999994,2,17.221874999999997,7.275057443573326,4,71.22999999999999,2.7899378353289523,5,4.746,4.010667463153733,5,84.815,5.649926345390119,4,15.60875,5.026250000000001,2,82.3905,3.9502476504644624,5,38.71611111111111,11.048182309578307,6,19.374166666666667,18.16782597600617,3
75.25458333333334,6.185329262883084,6,23.528333333333332,11.373998246487957,3,72.655,9.452951589318545,6,20.17486111111111,5.346452473095399,6,75.89333333333333,6.1304515421876635,3,35.5615,10.316715671666055,5,87.47464285714285,5.8602963019457155,7,59.20208333333333,7.063358023100625,4,92.61375000000001,5.113750000000003,2,22.92875,7.602765498762057,4,76.699,1.9685798497901994,5,5.125,3.8241887211538077,5,79.86249999999998,5.512164294388668,4,24.6275,12.127500000000001,2,83.53800000000001,3.553975889760648,5,51.36958333333333,12.82073287388873,6,19.812500000000004,17.96772737669774,3
79.78458333333333,5.416508116269292,6,30.22333333333333,12.025964993620171,3,72.60583333333334,11.34832911097978,6,18.25125,2.4701207586877203,6,79.805,8.14501700939497,3,41.48683333333334,9.494098113360275,5,88.21357142857143,5.126161159317225,7,64.97312500000001,7.580697140806048,4,90.9725,3.4724999999999966,2,26.096875,7.727814102790753,4,75.52450000000002,2.499931299056038,5,6.592499999999999,5.922598458447102,5,75.584375,3.9108672544963285,4,30.18375,8.35625,2,77.652,3.356112278366145,5,51.44513888888889,10.714073942061294,6,23.895833333333332,20.875076962599316,3
82.61333333333333,4.976668969077386,6,29.23,10.879180326813842,3,79.22958333333334,7.365235270531267,6,24.177916666666665,3.589597726804185,6,77.43333333333334,6.278908864426826,3,40.86733333333333,10.164385589044612,5,88.35428571428572,5.996524556791549,7,68.8475,5.19707058912358,4,92.8825,1.2149999999999963,2,26.626875,6.991558330631663,4,75.5255,2.4415899532886343,5,11.5425,7.370039772619953,5,74.388125,2.0970786662144225,4,31.708750000000002,5.2837499999999995,2,84.89250000000001,2.6889268305403915,5,61.27958333333334,13.119509524887397,6,26.237499999999997,20.821902280611475,3
83.72166666666666,4.128988711267903,6,32.215,12.316863524588285,3,79.18083333333334,7.1543679160201,6,29.18875,3.9739058111426515,6,83.015,5.046740490983592,3,47.3725,8.744035824492029,5,89.55142857142857,5.044438647362737,7,70.68125,3.3206659566769625,4,94.27083333333334,2.604166666666657,2,29.915625,7.036929400713424,4,70.341,3.5235703306447563,5,12.610000000000001,7.278467257946553,5,74.853125,4.626080096290126,4,37.695,4.357500000000002,2,81.593,2.480838492324721,5,56.94513888888889,9.18815795179142,6,25.94416666666667,17.89809820747569,3
80.60000000000001,3.1318855476107896,6,36.11666666666667,12.797782387108237,3,82.01875000000001,5.628288214827549,6,29.562083333333334,3.7193357055094904,6,83.40249999999999,4.0866813655254965,3,45.169500000000006,7.177444853497657,5,88.04249999999999,4.559903892836424,7,70.89250000000001,4.228795755491939,4,96.36375000000001,1.363750000000003,2,40.941875,9.117995677904856,4,69.80449999999999,4.99424996871402,5,14.899499999999998,7.264695855643236,5,81.128125,3.6916693061032717,4,44.644999999999996,3.212500000000002,2,81.3535,1.7821764432850062,5,71.56833333333333,12.8704128829567,6,28.764166666666664,17.858527627656702,3
81.40541666666667,2.8585488317695593,6,37.950833333333335,11.944717219107552,3,81.19041666666668,3.5786717983461087,6,35.06041666666667,2.873803404365798,6,79.65583333333333,2.9210872452640695,3,52.022000000000006,7.226050849184498,5,88.64642857142859,4.103511992399766,7,73.825,2.9973880991067317,4,93.35291666666666,0.01958333333334394,2,46.00625,8.847683812962954,4,70.881,5.320831267292734,5,20.0255,8.638714907322733,5,78.97375,6.819003967161676,4,39.879999999999995,3.720000000000002,2,76.8255,4.433470311167089,5,61.78805555555556,9.566868529293695,6,31.820833333333336,18.87488887016586,3
82.5775,3.6300237028610884,6,39.829166666666666,9.726098302733961,3,81.48791666666666,2.358430924070305,6,47.201249999999995,5.977941840285278,6,78.93833333333333,0.7815587167819048,3,53.86749999999999,7.831694939475108,5,88.38857142857144,4.29863792994026,7,78.32125,5.001422453912487,4,86.66624999999999,1.666249999999998,2,46.5175,8.814232631091604,4,68.41550000000001,5.287519231643512,5,20.97,8.456790873315951,5,80.276875,6.665423871789777,4,41.807500000000005,3.592499999999997,2,80.751,2.732294662916134,5,72.19500000000001,9.058273727188128,6,32.405,18.00362399861021,3
80.35875,3.3473147042318363,6,48.80500000000001,9.0599545850591,3,79.30166666666666,2.643355164895134,6,45.93,3.606148857622677,6,81.085,2.5271109163100336,3,53.2285,8.307025212132197,5,89.0942857142857,3.460840229415022,7,79.674375,4.087094701491311,4,85.145,2.644999999999996,2,52.348125,9.74994969938948,4,67.9795,4.382553008806625,5,26.823500000000003,6.56643946518964,5,76.413125,5.969913401015544,4,43.870000000000005,0.17749999999999844,2,79.39750000000001,2.4099505959666456,5,63.99958333333333,7.836570849141295,6,32.666666666666664,15.315830884886543,3
77.02166666666666,3.0043102138612627,6,48.78916666666667,7.981963696011429,3,81.41208333333334,2.5229620832686157,6,51.63000000000002,2.409259308722635,6,80.2075,2.908847495143052,3,57.9135,8.573143552688244,5,87.78107142857142,3.7627785791957544,7,83.10875000000001,4.535377200869478,4,79.525,3.6925000000000026,2,58.985,10.993209978209277,4,64.727,4.2477344255496945,5,30.103500000000004,7.55234630760534,5,73.945,6.721982129550777,4,46.0275,3.080000000000002,2,77.7865,3.960492756589765,5,66.0423611111111,7.700508795770224,6,32.92416666666667,15.207455773768046,3
72.33958333333334,3.329268464234214,6,51.4375,8.770181844370923,3,81.61166666666666,1.4109110039655623,6,56.27916666666666,3.918219071777949,6,78.09916666666665,3.635654839380536,3,59.855999999999995,7.342396432705061,5,86.88607142857144,3.818452100731162,7,81.51124999999999,5.299357518055059,4,75.7575,0.7575000000000002,2,59.556875,9.36874298837852,4,63.68900000000001,3.8621320698546815,5,39.603,8.405509182970416,5,74.17875,7.982003553567653,4,48.2325,3.5524999999999984,2,69.981,4.838555866681709,5,67.36541666666666,7.977326398606707,6,35.263333333333335,15.390423181135876,3
71.48625,2.9008606301981015,6,51.03,8.123859920013391,3,73.82291666666667,2.4186679716208364,6,57.935833333333335,3.4102909618454036,6,78.59333333333333,1.7006183515938507,3,57.8005,6.2026498067358276,5,83.86142857142856,2.9042056868907733,7,80.305,5.031690922708456,4,70.35749999999999,2.975000000000001,2,60.51,10.214499855189516,4,59.199,5.424332942860349,5,38.01316666666666,8.231534348838684,5,74.0075,5.728074865665311,4,47.603750000000005,1.7712499999999982,2,68.183,2.7601370436990993,5,68.66208333333333,6.937806462200028,6,36.69916666666666,15.265887921368277,3
71.70208333333333,3.0194116022184048,6,49.65833333333333,5.177867630062058,3,73.41541666666666,3.4225363046934136,6,60.8436111111111,3.100892051062998,6,75.42833333333333,3.749075534196542,3,62.782500000000006,7.045613528998025,5,84.71607142857144,2.6364912795241335,7,80.18625,5.492340736956634,4,67.4525,4.2150000000000025,2,61.925,9.549895996379577,4,57.2505,4.177892366373265,5,39.86116666666667,9.656741077408626,5,73.07249999999999,7.151111291843622,4,46.2075,0.3999999999999986,2,75.35,3.5014305112339437,5,68.49611111111112,7.948670275664639,6,37.68833333333333,14.51907203569766,3
