Glaz_+_w3_mean,Glaz_+_w3_sem,Glaz_+_w3_N,Glaz_+_w7_mean,Glaz_+_w7_sem,Glaz_+_w7_N,Glaz_BL31081_w3_mean,Glaz_BL31081_w3_sem,Glaz_BL31081_w3_N,Glaz_BL31081_w7_mean,Glaz_BL31081_w7_sem,Glaz_BL31081_w7_N,Glaz_BL41552_w3_mean,Glaz_BL41552_w3_sem,Glaz_BL41552_w3_N,Glaz_BL41552_w7_mean,Glaz_BL41552_w7_sem,Glaz_BL41552_w7_N,Glaz_BL65881_w3_mean,Glaz_BL65881_w3_sem,Glaz_BL65881_w3_N,Glaz_BL65881_w7_mean,Glaz_BL65881_w7_sem,Glaz_BL65881_w7_N,Glaz_Trip3_w3_mean,Glaz_Trip3_w3_sem,Glaz_Trip3_w3_N,Glaz_Trip3_w7_mean,Glaz_Trip3_w7_sem,Glaz_Trip3_w7_N,Glaz_V106955_w3_mean,Glaz_V106955_w3_sem,Glaz_V106955_w3_N,Glaz_V106955_w7_mean,Glaz_V106955_w7_sem,Glaz_V106955_w7_N,Glaz_V3135_w3_mean,Glaz_V3135_w3_sem,Glaz_V3135_w3_N,Glaz_V3135_w7_mean,Glaz_V3135_w7_sem,Glaz_V3135_w7_N,Glaz_V60000_w3_mean,Glaz_V60000_w3_sem,Glaz_V60000_w3_N,Glaz_V60000_w7_mean,Glaz_V60000_w7_sem,Glaz_V60000_w7_N,Glaz_V60100_w7_mean,Glaz_V60100_w7_sem,Glaz_V60100_w7_N
0.0,0.0,6,0.0,0.0,3,0.0,0.0,6,0.0,0.0,6,0.0,0.0,3,0.0,0.0,5,0.0,0.0,7,0.0,0.0,4,0.0,0.0,2,0.0,0.0,4,0.0,0.0,5,0.0,0.0,5,0.0,0.0,4,0.0,0.0,2,0.0,0.0,5,0.0,0.0,6,0.0,0.0,3
0.597680221541469,0.09861306970424324,6,0.2879268521148657,0.04055230580950895,3,0.6998102070815772,0.12964190527989236,6,0.2346247465928032,0.032435492150619506,6,0.7882824117453708,0.07062748136083417,3,0.41096520481967,0.04312829065124333,5,0.905128969663724,0.12599399330318395,7,0.5053590624150481,0.12414738243851951,4,0.9555694898789847,0.06183380107390179,2,0.2790767838334482,0.028148621529289774,4,0.8653913493996672,0.1219094943528961,5,0.21012386571418973,0.047913646736825695,5,0.9688605336314982,0.1474746145358606,4,0.2416681166899755,0.0970264393519476,2,0.8674786901974386,0.053412923744412394,5,0.36641257431788943,0.07867590145898985,6,0.26272679749251826,0.08540508715920873,3
1.3506694714032126,0.1843820912392017,6,0.6300337149788496,0.08475837552305023,3,1.5128589381780684,0.20552160596790667,6,0.5285830051033861,0.03508380227276615,6,1.760299033794384,0.07988280533384323,3,0.8182609579693718,0.1545856755709876,5,1.8215749553274834,0.17471249770043223,7,1.1750905877496804,0.2025409329960675,4,1.8956675328516908,0.14266887843819331,2,0.6671332067861098,0.1087028556606361,4,1.6835018270985718,0.14443023623497522,5,0.36626574960307734,0.0828889849894516,5,2.0674115549439382,0.2537782516691966,4,0.5926124942597502,0.1411031550187811,2,1.8341187111477324,0.08562935221441925,5,0.7789262757412945,0.13998569276161643,6,0.5074889586313079,0.23457683004179186,3
2.1931428449605086,0.264695706286901,6,0.9835717412469683,0.1362542838028041,3,2.4496361669614886,0.30325561619200314,6,0.8806168616256183,0.08012120628564501,6,2.73670495552976,0.18724465356341294,3,1.3024978344655165,0.2775295399138556,5,2.838421558582504,0.21639339977063174,7,1.8057444025894849,0.2658182158417789,4,3.0057788028198624,0.0904164174240265,2,1.0255108401917001,0.16282763415984347,4,2.5090263638553307,0.15549623863669723,5,0.47278148421949007,0.10186906331504854,5,3.0902345260488815,0.30198236154774083,4,1.0556264205442005,0.3112690035317998,2,2.833097504138077,0.10658334918968623,5,1.3878312787524265,0.1911769572893841,6,0.8861961380817475,0.33358044762681194,3
2.9808139833145115,0.3498399271426825,6,1.5148890990669148,0.19600100821904787,3,3.384424403963474,0.38826067395072544,6,1.3052042172215588,0.08424363830349962,6,3.8444965814109815,0.29765157658139724,3,1.78008638660691,0.3694831024059837,5,3.8457237134725517,0.2737581089963492,7,2.5037230546281175,0.3265038877596923,4,4.191583343879799,0.05084831622708519,2,1.3394495775598056,0.19441302419559842,4,3.346103161872861,0.18111500124804106,5,0.6993160411876214,0.19883459968152756,5,4.27539340752221,0.39329751040889227,4,1.2881234426707442,0.21958508040352917,2,3.8884935971445467,0.2187723375621315,5,1.8787899586651882,0.2420716517680571,6,1.1839706075810936,0.5114040261416198,3
3.8230422257355623,0.4164580575344316,6,1.9431399862139027,0.2670700475449961,3,4.207063259754433,0.4685248247590135,6,1.739080092406562,0.1200422646104063,6,4.882506535052183,0.32190654995741425,3,2.1608618747551462,0.41016028884024003,5,4.788113024432911,0.3381932605194313,7,3.25075572223001,0.3451635911051744,4,5.164862368426019,0.044406377642251194,2,1.8426198705667165,0.284406031914444,4,4.269559135479362,0.20660824611139705,5,0.9346531484805229,0.2645913355019567,5,5.239274245553506,0.42931241955005234,4,1.8175320245237798,0.2786755538606389,2,4.915932232105944,0.2619802397728895,5,2.6270028687698437,0.2861727079603602,6,1.523256076980317,0.6235557082857359,3
4.665505610940908,0.4703711697477961,6,2.4199313930872037,0.39075291021255254,3,5.072510064939158,0.5291086819378078,6,2.0757796560497073,0.11697117182188317,6,5.932443114702845,0.349274757979389,3,2.6400218376335136,0.502194630501297,5,5.721852479459875,0.40469332196097324,7,3.9174785223120034,0.3805849894541701,4,6.135820679974325,0.1977233752267673,2,2.2459548887812453,0.30199257332769697,4,5.118164936338298,0.21667330045747696,5,1.2527758087445797,0.3225697943538246,5,6.22424830564194,0.4714035368342057,4,2.3798294788526615,0.42074389810143353,2,6.010965030499393,0.25260513530751755,5,3.1039959382875684,0.3417778168578489,6,1.9084808272992657,0.7920548667277219,3
5.364022052452356,0.5168720995633984,6,2.8795324251212313,0.46854140856558035,3,5.925621591055929,0.584117735894141,6,2.4499962979067194,0.16623610164591443,6,6.889617210959616,0.3784925899715964,3,3.175077796848286,0.6061353687276377,5,6.637250764973643,0.4674513402425111,7,4.591149173978066,0.39172299484939815,4,7.0646631248964695,0.22979349313278916,2,2.648263419187133,0.3713900258258355,4,5.7057152839599095,0.19929239643268504,5,1.5894034787051294,0.3550908297362593,5,7.177204163663662,0.4885058510310994,4,2.709469196652856,0.33618366121672794,2,6.802454818562197,0.2876290339960109,5,3.6050115850306823,0.42342185374980645,6,2.2433379241193356,0.91412773148251,3
6.080858364173547,0.5781685540126464,6,3.2992991841774715,0.5442282386548808,3,6.71725268367721,0.619267807712307,6,2.8462276166058387,0.18237284218837901,6,7.774448563962113,0.3963490232770409,3,3.6393024715726425,0.6050124968539261,5,7.348001038150427,0.49897826626565844,7,5.231277608568712,0.45078413905438103,4,7.7869180366140345,0.21244820470127254,2,3.1259246389917896,0.4314853065884806,4,6.528647681093469,0.19891159304694034,5,1.8306787197378696,0.47294012701739463,5,8.021364969799343,0.4723943149646624,4,3.2981195028096577,0.5458870804029503,2,7.594531208930539,0.28556503026756325,5,4.253826432651105,0.4630933826947868,6,2.675435339418287,1.1330675157051677,3
6.855965790607033,0.5795832620824583,6,3.8580729996412386,0.6308980061673893,3,7.332861763308389,0.6238293589593564,6,3.310447282858282,0.2031055784291265,6,8.49433116207337,0.3253150918625027,3,4.100626362614256,0.6947041884003188,5,8.10984504383565,0.4948021581104768,7,5.895677406957942,0.4555520155225123,4,8.510550246507396,0.2770486444765927,2,3.5352446849616928,0.5038450599550502,4,7.353495145847757,0.16163859937642733,5,2.1163321488002826,0.5575655793091835,5,8.665835523317389,0.4415897014416579,4,3.635886361157471,0.40813504390186206,2,8.1730091681301,0.3489818040817697,5,4.849246583366069,0.5325772497091749,6,2.889025192970635,1.1938010505230188,3
