CLK_Out_w1_mean,CLK_Out_w1_sem,CLK_Out_w1_N,CLK_Out_w3_mean,CLK_Out_w3_sem,CLK_Out_w3_N,W1118_w1_mean,W1118_w1_sem,W1118_w1_N,W1118_w3_mean,W1118_w3_sem,W1118_w3_N
0.0,0.0,11,0.0,0.0,11,0.0,0.0,13,0.0,0.0,10
0.4610688709697689,0.041266791843070645,11,0.4411173142946181,0.04663360128568442,11,0.544586138332551,0.05363675704951525,13,0.4042163301365462,0.03590345019342006,10
0.9839684591185424,0.05660371148811211,11,0.9574229543980568,0.08922127854570126,11,1.1514800007933657,0.08947457642013316,13,0.8885916371354041,0.06553084230444477,10
1.6100801118742225,0.09430714124545939,11,1.5169657528783502,0.13423301557687287,11,1.7840959903437037,0.12397239664900467,13,1.5126568117223669,0.12302124303217608,10
2.280921449562086,0.12224311959928584,11,2.0920328981132186,0.17764518536127072,11,2.512484473342908,0.15195854067030737,13,1.9287026779629088,0.14198596465483745,10
2.9215796981247295,0.1579835306728919,11,2.6857534312726448,0.22203207485550808,11,3.199891616624483,0.17603046292769672,13,2.5687160782895835,0.1904899539328849,10
3.527908722999514,0.16772793181851456,11,3.20158908541547,0.2406140610984837,11,3.8862789781533285,0.1983818009963905,13,3.1000269345570004,0.23217597717853336,10
4.200504972525201,0.16473462345355577,11,3.8539557493374303,0.2605112461178139,11,4.6003424070075285,0.20104686702652813,13,3.7401488081509386,0.2777969250208374,10
4.745543245840892,0.20547534000509338,11,4.356126571349567,0.2839706118508168,11,5.284493179792795,0.22766604812733712,13,4.328650700579686,0.3242788903124843,10
5.413336260766601,0.20462924596548654,11,5.009144274412345,0.3092557572407164,11,5.976691316472168,0.25709503722986227,13,4.975061737722961,0.37132848641732474,10
6.017634485526191,0.21314062531899108,11,5.559266832339025,0.30207019322978335,11,6.493056516185832,0.24136244207806232,13,5.6138912768530504,0.43430638774132374,10
6.615458494035092,0.23153416906358962,11,6.102593428892562,0.33014095961291956,11,7.018595671039796,0.24318458985747085,13,5.975912467539866,0.44777843349899266,10
7.0413292922134625,0.23323362540831927,11,6.493878960802143,0.33162743426836433,11,7.511678538774474,0.3107540191177095,13,6.418151105040063,0.4470816888598714,10
7.371845161851937,0.22067613372262448,11,6.785198558327946,0.30583093961410895,11,7.82380440991635,0.3502436201928831,13,6.794015118942039,0.4141185432789054,10
7.633300581821703,0.27143138148583096,11,7.206477920093031,0.32809712751241144,11,8.229833102473576,0.29261561336566266,13,7.200694520248911,0.48443436176256144,10
7.96014244071649,0.2577070295831507,11,7.413236838224827,0.3329841980361245,11,8.439855024395214,0.26345253739406027,13,7.459516445009752,0.4590467625588157,10
8.028095910894393,0.2763685926449436,11,7.633267583817664,0.2994742937535675,11,8.693171341791698,0.3446253408384328,13,7.549908713739424,0.4468560313064501,10
7.963580927918894,0.29931970072757225,11,7.778344378729159,0.31065654509002766,11,8.77643787088505,0.3097200753292636,13,7.696298217102907,0.44713240371895235,10
8.031734280334415,0.31297339328868945,11,7.578219104561786,0.2915897767142904,11,8.92020727533246,0.291935518283801,13,7.945078654621289,0.4065577797163154,10
8.073828888911207,0.3553724107687822,11,7.560004015118559,0.28434836890858195,11,8.942843336025467,0.3006662067164214,13,7.945010104552343,0.38906243146593966,10
8.171802282470697,0.3704266925174152,11,7.756460078195591,0.26641117036960565,11,8.88320240459212,0.30753427428885416,13,7.992480486825356,0.40665303608421816,10
8.191217895055058,0.38108563237435733,11,7.812768550539184,0.3133166730382121,11,8.950764235458873,0.28914878686144885,13,8.173524176016391,0.38790143027514185,10
8.023174270492687,0.3730938470183844,11,7.541872265280616,0.33605090699374923,11,8.88629694617844,0.3659669930618266,13,8.041215528219226,0.3963555878609402,10
7.831642877964248,0.3524855782550165,11,7.651486412382865,0.28186366848564176,11,8.957454176208213,0.3113676682035218,13,8.165057071765123,0.3508914037489843,10
7.756000415352366,0.3049449907079388,11,7.50193873622255,0.28179499874242514,11,8.8189075407683,0.28895895641222685,13,8.182312434663867,0.40954321524566867,10
7.808138998599986,0.3186153211519773,11,7.721810006297495,0.2829857775792641,11,9.02570905785644,0.2785390318628918,13,8.179171333509169,0.31016258883702014,10
