Glaz_+_w3_mean,Glaz_+_w3_sem,Glaz_+_w3_N,Glaz_+_w7_mean,Glaz_+_w7_sem,Glaz_+_w7_N,Glaz_BL31081_w3_mean,Glaz_BL31081_w3_sem,Glaz_BL31081_w3_N,Glaz_BL31081_w7_mean,Glaz_BL31081_w7_sem,Glaz_BL31081_w7_N,Glaz_BL41552_w3_mean,Glaz_BL41552_w3_sem,Glaz_BL41552_w3_N,Glaz_BL41552_w7_mean,Glaz_BL41552_w7_sem,Glaz_BL41552_w7_N,Glaz_BL65881_w3_mean,Glaz_BL65881_w3_sem,Glaz_BL65881_w3_N,Glaz_BL65881_w7_mean,Glaz_BL65881_w7_sem,Glaz_BL65881_w7_N,Glaz_Trip3_w3_mean,Glaz_Trip3_w3_sem,Glaz_Trip3_w3_N,Glaz_Trip3_w7_mean,Glaz_Trip3_w7_sem,Glaz_Trip3_w7_N,Glaz_V106955_w3_mean,Glaz_V106955_w3_sem,Glaz_V106955_w3_N,Glaz_V106955_w7_mean,Glaz_V106955_w7_sem,Glaz_V106955_w7_N,Glaz_V3135_w3_mean,Glaz_V3135_w3_sem,Glaz_V3135_w3_N,Glaz_V3135_w7_mean,Glaz_V3135_w7_sem,Glaz_V3135_w7_N,Glaz_V60000_w3_mean,Glaz_V60000_w3_sem,Glaz_V60000_w3_N,Glaz_V60000_w7_mean,Glaz_V60000_w7_sem,Glaz_V60000_w7_N,Glaz_V60100_w3_mean,Glaz_V60100_w3_sem,Glaz_V60100_w3_N,Glaz_V60100_w7_mean,Glaz_V60100_w7_sem,Glaz_V60100_w7_N
0.0,0.0,7,0.0,0.0,7,0.0,0.0,6,0.0,0.0,7,0.0,0.0,4,0.0,0.0,5,0.0,0.0,8,0.0,0.0,7,0.0,0.0,2,0.0,0.0,5,0.0,0.0,6,0.0,0.0,5,0.0,0.0,5,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
0.0,0.0,7,0.0,0.0,7,0.0,0.0,6,0.0,0.0,7,0.0,0.0,4,0.0,0.0,5,0.0,0.0,8,0.0,0.0,7,0.0,0.0,2,0.0,0.0,5,0.0,0.0,6,0.0,0.0,5,0.0,0.0,5,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
0.0,0.0,7,0.0,0.0,7,0.0,0.0,6,0.0,0.0,7,0.0,0.0,4,0.0,0.0,5,0.0,0.0,8,0.0,0.0,7,0.0,0.0,2,0.0,0.0,5,0.0,0.0,6,0.0,0.0,5,0.0,0.0,5,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
0.0,0.0,7,0.0,0.0,7,0.0,0.0,6,0.0,0.0,7,0.0,0.0,4,0.0,0.0,5,0.0,0.0,8,0.0,0.0,7,0.0,0.0,2,0.0,0.0,5,0.0,0.0,6,0.0,0.0,5,0.0,0.0,5,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
0.0,0.0,7,0.0,0.0,7,0.0,0.0,6,0.0,0.0,7,0.0,0.0,4,0.0,0.0,5,0.18375,0.18374999999999994,8,0.0,0.0,7,1.38875,1.3887499999999997,2,0.0,0.0,5,0.4166666666666667,0.41666666666666663,6,0.0,0.0,5,1.3679999999999999,0.5936662572523386,5,0.0,0.0,2,0.3335,0.33349999999999996,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
0.0,0.0,7,0.0,0.0,7,1.0270833333333333,0.4836305479851789,6,0.0,0.0,7,5.46875,2.6684767619686456,4,1.0,1.0,5,2.019375,0.9379471255182016,8,0.0,0.0,7,2.62,0.9524999999999999,2,0.625,0.625,5,0.8333333333333334,0.8333333333333333,6,0.0,0.0,5,3.287,1.728885370694078,5,0.0,0.0,2,0.3335,0.33349999999999996,5,1.25,1.25,5,0.0,,1,0.0,0.0,4
0.6492857142857142,0.6492857142857142,7,0.0,0.0,7,2.1287499999999997,0.8795744117659026,6,0.0,0.0,7,9.426874999999999,4.138183903069678,4,0.0,0.0,5,3.27,1.34025442347446,8,0.39678571428571424,0.3967857142857143,7,3.59125,1.3187499999999999,2,0.5555,0.5555,5,1.5591666666666668,0.7911501823997207,6,0.0,0.0,5,6.5495,3.808295008924597,5,0.0,0.0,2,1.7710000000000001,1.4131482140950395,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
3.2057142857142855,2.48121278395298,7,0.0,0.0,7,4.6850000000000005,2.245398999435661,6,0.0,0.0,7,9.99,4.143335135089445,4,0.0,0.0,5,5.1421874999999995,1.5827406467261484,8,0.44642857142857145,0.4464285714285714,7,5.625,2.5,2,0.0,0.0,5,3.939583333333333,2.240777991445035,6,0.0,0.0,5,12.4235,7.4457460002339575,5,0.0,0.0,2,9.227,6.222431518305363,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
6.106071428571428,3.971693063520434,7,0.0,0.0,7,9.714166666666666,3.308550202799475,6,0.0,0.0,7,22.92125,7.19138652167763,4,0.0,0.0,5,7.096875,1.9459861821149043,8,0.39678571428571424,0.3967857142857143,7,10.8325,2.5,2,0.0,0.0,5,9.288333333333332,4.181597066645443,6,0.0,0.0,5,22.0345,11.979356055314492,5,0.0,0.0,2,20.8045,7.484761285438568,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
12.232142857142858,7.0850336144599355,7,0.0,0.0,7,14.760416666666666,4.189249655202124,6,0.0,0.0,7,29.208125000000003,9.297445122574894,4,0.0,0.0,5,10.0940625,2.7928968790702844,8,0.39678571428571424,0.3967857142857143,7,15.92375,4.04875,2,0.0,0.0,5,16.185833333333335,6.760669396919542,6,0.0,0.0,5,33.212,15.906862265230059,5,0.0,0.0,2,30.9695,8.867256600832075,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
17.173928571428572,8.864518204234074,7,0.0,0.0,7,20.127916666666668,4.84079867793299,6,0.0,0.0,7,32.791875,9.725418927084409,4,0.0,0.0,5,9.941875,3.124513560354521,8,0.39678571428571424,0.3967857142857143,7,15.9125,2.3024999999999998,2,0.0,0.0,5,24.3475,7.510229440569711,6,0.0,0.0,5,41.165000000000006,17.8045223012301,5,0.0,0.0,2,47.416,10.500435127888748,5,0.0,0.0,5,1.47,,1,0.0,0.0,4
23.01928571428571,9.708214806873329,7,0.0,0.0,7,23.864583333333332,5.639790015914699,6,0.0,0.0,7,31.788125,7.412572679168707,4,0.0,0.0,5,14.660312499999998,3.0764158121817604,8,0.39678571428571424,0.3967857142857143,7,18.38375,0.6062499999999992,2,0.5,0.5,5,29.68166666666666,7.326643804938552,6,0.0,0.0,5,48.602,18.81143542502804,5,0.0,0.0,2,61.942499999999995,8.502044754057698,5,0.0,0.0,5,2.7775,,1,0.0,0.0,4
29.866785714285715,11.004046492117356,7,0.0,0.0,7,29.234166666666667,7.689023173401881,6,0.0,0.0,7,37.195625,10.299954408020051,4,0.0,0.0,5,19.740625,2.9016659989041518,8,0.44642857142857145,0.4464285714285714,7,22.19125,4.193750000000001,2,0.5555,0.5555,5,34.06416666666667,6.706174290242621,6,0.0,0.0,5,53.82000000000001,18.287561739471993,5,0.0,0.0,2,68.71600000000001,7.598225393142796,5,0.0,0.0,5,6.3,,1,0.0,0.0,4
37.19214285714286,11.548556527360736,7,0.0,0.0,7,35.16625,10.086579155615645,6,0.27464285714285713,0.27464285714285713,7,38.875,11.723565432850766,4,0.0,0.0,5,25.7175,3.8679353515704697,8,0.5103571428571428,0.5103571428571427,7,26.19375,8.266250000000001,2,0.5555,0.5555,5,38.501666666666665,7.237167311486205,6,0.0,0.0,5,59.098,16.854133458146105,5,0.0,0.0,2,76.114,7.214327610734074,5,0.0,0.0,5,13.9075,,1,0.0,0.0,4
41.85321428571428,10.760758496819392,7,0.0,0.0,7,40.28916666666667,8.35737166285616,6,0.8078571428571427,0.8078571428571428,7,47.795625,15.121292981497703,4,0.0,0.0,5,25.249375,2.560422840619857,8,0.8698809523809524,0.61257200280194,7,34.5275,6.0575,2,0.5555,0.5555,5,44.218333333333334,8.245527592445361,6,0.7144999999999999,0.7144999999999998,5,61.052,15.705677703461253,5,0.0,0.0,2,78.55350000000001,7.582432352154549,5,1.4285,1.4284999999999999,5,23.0375,,1,0.0,0.0,4
47.278214285714284,10.462516267187183,7,0.0,0.0,7,41.92125,8.646615613203817,6,0.7875,0.7875000000000001,7,51.50125,14.743504272362344,4,1.6666666666666667,1.6666666666666667,5,23.8621875,3.729101931260083,8,0.5492857142857143,0.5492857142857143,7,32.978750000000005,2.4712500000000013,2,0.7144999999999999,0.7144999999999999,5,49.42124999999999,7.390031877186548,6,0.5555,0.5555,5,65.5705,14.862597001365542,5,0.0,0.0,2,78.5285,6.748103696595066,5,0.9526666666666666,0.9526666666666666,5,30.4225,,1,1.198125,1.198125,4
51.83964285714286,10.464562839658905,7,0.0,0.0,7,44.178333333333335,8.781927124941186,6,1.145357142857143,1.1453571428571427,7,48.11,12.430980158794132,4,7.5,7.499999999999999,5,28.865624999999998,4.930231534107776,8,1.0310714285714284,0.8014670063358178,7,36.37625,0.7637500000000017,2,1.099,0.7217948981532079,5,50.036249999999995,7.352598229820985,6,1.0,1.0,5,61.581500000000005,11.887188602651175,5,0.0,0.0,2,77.9675,6.885609767841917,5,0.0,0.0,5,43.4675,,1,2.586875,1.849900159186526,4
54.800714285714285,8.880526393300617,7,0.0,0.0,7,47.87708333333333,8.59293150445631,6,1.7653571428571428,1.7653571428571426,7,49.40083333333334,12.215330332778109,4,7.407333333333334,7.407333333333333,5,28.409375,4.991294379923265,8,1.6400000000000001,0.8295760535185598,7,44.62375,7.481249999999999,2,2.2915,1.1599584044266413,5,56.29125,9.191714787196492,6,2.3055,1.1500077173654097,5,63.798,11.568663314099862,5,0.0,0.0,2,74.628,7.265987174844172,5,0.9526666666666666,0.9526666666666666,5,47.155,,1,6.598125,3.820019002870492,4
60.70928571428572,7.599351353003396,7,0.0,0.0,7,47.124583333333334,9.939893976142022,6,5.473928571428572,3.0400022447293,7,56.886250000000004,11.842730211153452,4,5.0,4.401704215414752,5,31.878750000000004,5.768231829382381,8,2.0785714285714287,0.7763043664618634,7,48.735,13.0725,2,2.1109999999999998,1.2956932507349106,5,58.57583333333334,8.271998012035008,6,3.9230000000000005,1.9490772496235236,5,66.8275,9.296767482571562,5,0.0,0.0,2,75.886,5.1002128999680005,5,2.666666666666667,2.666666666666667,5,56.8075,,1,10.0125,5.780728580089768,4
62.7575,7.383177891247746,7,0.0,0.0,7,48.138749999999995,10.907928361784988,6,6.696785714285714,3.2347944069820227,7,67.37687500000001,14.584917629716838,4,4.044,2.672058733448799,5,37.15875,5.73434084750437,8,2.4514285714285715,1.1705791781186345,7,47.60625,9.29125,2,4.9585,3.1002525703561634,5,62.86958333333333,7.892990493064787,6,5.899,3.0828907497671723,5,64.361,5.609237726732572,5,0.0,0.0,2,79.8115,5.927859889960288,5,3.9645,3.9644999999999992,5,59.375,,1,12.772499999999999,6.404773854321478,4
65.27071428571428,6.922670179559761,7,0.0,0.0,7,52.15958333333334,9.630943130881722,6,4.8132142857142854,3.386508452418113,7,66.14375,12.403402443986893,4,2.232,1.1641569911313507,5,39.316874999999996,5.645438340052904,8,2.664285714285714,1.3137635317464627,7,54.511250000000004,11.761250000000004,2,6.412000000000001,4.288594350133852,5,66.23958333333333,7.016637829018336,6,3.992166666666667,1.8358002644926033,5,68.71600000000001,7.064770502288096,5,0.0,0.0,2,81.84400000000001,4.183924413753192,5,4.048,4.047999999999999,5,64.705,,1,13.43625,6.995337621408991,4
65.65357142857144,6.279567818034336,7,0.0,0.0,7,52.80791666666667,9.309676896842937,6,8.803928571428571,3.7687731226939274,7,67.738125,16.325141920484437,4,5.130999999999999,3.777987278300444,5,42.4115625,6.17011341383775,8,3.5749999999999997,1.5150006875686006,7,57.2875,5.954999999999998,2,7.167,4.203006542940423,5,65.97708333333334,6.996208509395963,6,5.764,2.807314842514106,5,71.316,5.481087745603058,5,0.0,0.0,2,82.938,3.385806440126191,5,8.2145,8.214499999999997,5,66.6425,,1,16.091875,8.725442227033062,4
69.08285714285715,5.252553642792062,7,0.0,0.0,7,54.25625,8.230358329329695,6,8.326785714285714,3.875049335872019,7,67.631875,14.070592907394664,4,14.551166666666669,7.695935528106884,5,46.200312499999995,5.086074529095439,8,3.315,1.3639290234291448,7,60.20375,9.886249999999999,2,7.1845,4.192236455640354,5,65.80624999999999,7.322589670271487,6,7.0555,2.867651521715984,5,68.862,4.358981776172045,5,0.0,0.0,2,84.7635,3.583353841026588,5,5.3020000000000005,5.3020000000000005,5,69.455,,1,19.56375,10.327484593105591,4
69.80714285714285,4.256929764561327,7,0.0,0.0,7,53.83208333333332,9.169940758093503,6,13.442142857142859,6.071215517970537,7,68.534375,11.339776433302893,4,3.000166666666667,1.5501209719817928,5,49.9603125,4.28194072732203,8,2.9614285714285713,1.4455444534869215,7,59.368750000000006,1.3437499999999962,2,7.369999999999999,4.2561372598871845,5,66.74083333333333,5.604421493586808,6,7.986,4.21444047294537,5,73.384,4.7022447830796725,5,0.0,0.0,2,83.2225,4.188775850412625,5,13.143,11.932348846727537,5,76.53,,1,22.450000000000003,11.04436540918792,4
72.545,4.226143688540471,7,0.0,0.0,7,51.01,7.510078062177517,6,15.283928571428573,6.006180146938901,7,72.85,11.207795835934913,4,6.1175,4.292525043607783,5,48.372812499999995,4.730943173611576,8,2.8910714285714287,1.4473493688734005,7,59.45,0.817499999999999,2,8.658000000000001,4.878606191833893,5,68.18166666666666,5.518785406329106,6,7.840000000000001,3.5955487237694337,5,74.82000000000001,3.627458476674817,5,2.5,2.5,2,83.62899999999999,3.9693013081649533,5,14.690999999999999,7.050344388751515,5,78.88,,1,23.275624999999998,11.30595811651059,4
73.14464285714287,4.678048103228787,7,0.0,0.0,7,54.23208333333334,7.478974010982017,6,12.041785714285712,5.834283112669071,7,69.44624999999999,7.315252366630969,4,8.75,7.5935472606681,5,52.7825,4.4338889230722565,8,3.704642857142857,1.8043773187732663,7,56.55500000000001,4.472499999999999,2,8.594999999999999,4.763193715880134,5,67.68291666666666,6.150625558180604,6,9.097999999999999,3.96654158241156,5,75.059,3.7642722238169757,5,1.78625,1.7862499999999997,2,81.3555,2.4706450827668456,5,21.041500000000003,9.33082742177777,5,78.445,,1,24.454375,10.807663772710471,4
