Glaz_+_w3_mean,Glaz_+_w3_sem,Glaz_+_w3_N,Glaz_+_w7_mean,Glaz_+_w7_sem,Glaz_+_w7_N,Glaz_BL31081_w3_mean,Glaz_BL31081_w3_sem,Glaz_BL31081_w3_N,Glaz_BL31081_w7_mean,Glaz_BL31081_w7_sem,Glaz_BL31081_w7_N,Glaz_BL41552_w3_mean,Glaz_BL41552_w3_sem,Glaz_BL41552_w3_N,Glaz_BL41552_w7_mean,Glaz_BL41552_w7_sem,Glaz_BL41552_w7_N,Glaz_BL65881_w3_mean,Glaz_BL65881_w3_sem,Glaz_BL65881_w3_N,Glaz_BL65881_w7_mean,Glaz_BL65881_w7_sem,Glaz_BL65881_w7_N,Glaz_Trip3_w3_mean,Glaz_Trip3_w3_sem,Glaz_Trip3_w3_N,Glaz_Trip3_w7_mean,Glaz_Trip3_w7_sem,Glaz_Trip3_w7_N,Glaz_V106955_w3_mean,Glaz_V106955_w3_sem,Glaz_V106955_w3_N,Glaz_V106955_w7_mean,Glaz_V106955_w7_sem,Glaz_V106955_w7_N,Glaz_V3135_w3_mean,Glaz_V3135_w3_sem,Glaz_V3135_w3_N,Glaz_V3135_w7_mean,Glaz_V3135_w7_sem,Glaz_V3135_w7_N,Glaz_V60000_w3_mean,Glaz_V60000_w3_sem,Glaz_V60000_w3_N,Glaz_V60000_w7_mean,Glaz_V60000_w7_sem,Glaz_V60000_w7_N,Glaz_V60100_w3_mean,Glaz_V60100_w3_sem,Glaz_V60100_w3_N,Glaz_V60100_w7_mean,Glaz_V60100_w7_sem,Glaz_V60100_w7_N
0.0,0.0,7,0.0,0.0,7,0.0,0.0,6,0.0,0.0,7,0.0,0.0,4,0.0,0.0,5,0.0,0.0,8,0.0,0.0,7,0.0,0.0,2,0.0,0.0,5,0.0,0.0,6,0.0,0.0,5,0.0,0.0,5,0.0,0.0,2,0.0,0.0,5,0.0,0.0,5,0.0,,1,0.0,0.0,4
0.41085159644937974,0.10325158935318766,7,0.030459225870468502,0.0076896882342555335,7,0.4647252545062608,0.058509206297049886,6,0.0980601445931936,0.024912690058824054,7,0.7444905458865476,0.1891851297048743,4,0.10564367227912179,0.05181163510215151,5,0.6441314974957426,0.12833117102809197,8,0.1156854561200279,0.03378139101720641,7,0.6143631696235999,0.19498177560979585,2,0.154407528652909,0.037470654252887044,5,0.3777823832942084,0.08361311658553429,6,0.1150282501660634,0.020875929217345754,5,0.6419105629344891,0.19796325289286532,5,0.08242683443789744,0.054251690341276436,2,0.6017908203742597,0.11613097084344565,5,0.08570027415092192,0.03795575539914436,5,0.3568273054269559,,1,0.16593553283597784,0.024909351463190378,4
0.8829753541811823,0.20950105739586528,7,0.0527301306013635,0.007519598332177749,7,1.0362875586479028,0.14982446133603528,6,0.17625406709127267,0.05175034248968519,7,1.5953580557433718,0.33141999473038763,4,0.27165481015425497,0.11004568550143838,5,0.9708504869145465,0.13162114495772223,8,0.25939736377189887,0.07531395616511698,7,0.8631977027128988,0.06323813155335482,2,0.33305648649729563,0.08820584875836439,5,1.027906010279422,0.20377194394867665,6,0.20860258580658647,0.04055608856921935,5,1.2801004367466706,0.38428665187172195,5,0.06202045849680646,0.028531026273094548,2,1.3130763876576454,0.20754834592393684,5,0.1893249583364531,0.0691264360105004,5,0.5714143854815683,,1,0.2917392168422533,0.08654920447637471,4
1.494589598508593,0.32882341618161515,7,0.07034697245069299,0.017189626925172816,7,1.5760259159060521,0.21402386524991313,6,0.2742258284738768,0.07577770990183776,7,2.1393708991852405,0.3470250699866154,4,0.40729094519271875,0.13811353088084125,5,1.4017136130242447,0.17156113410061705,8,0.30449008178152087,0.07943298227105243,7,1.486419427891473,0.01697950088187128,2,0.4186274370835199,0.11066403550519006,5,1.5669601850860015,0.2769419741185999,6,0.3056953261780919,0.06455762991748536,5,1.9552774130636887,0.5472761521850259,5,0.11442319288730485,0.06322517043186253,2,2.1638670359911707,0.29092052167839094,5,0.3138414156519017,0.12533018440750768,5,0.9008920985309634,,1,0.5255721752684904,0.12286497241573151,4
2.0376565040281522,0.3857911100307779,7,0.11796935225015989,0.021238918774777543,7,1.9824213525173748,0.28357209765650954,6,0.37907870968927554,0.092635236789055,7,2.8092936605058494,0.3100457837683377,4,0.5326833123782049,0.21634200443483484,5,1.7663875999302767,0.19499731706784607,8,0.387265096929569,0.1019158489483694,7,1.930225274568392,0.06748589630889501,2,0.5271320464007034,0.1404525476300638,5,2.2180072255723102,0.3628825027955405,6,0.4895525000978439,0.10082339396477269,5,2.7118703621187543,0.6774898938917782,5,0.24203176180156616,0.13704663576533993,2,2.9799852137160063,0.3467237391027933,5,0.385237309099022,0.1522404579584775,5,1.2680118637217133,,1,0.6706513692034359,0.17420248801418298,4
2.6611529472303546,0.45373143907712987,7,0.1549090602588359,0.02952130825179648,7,2.7791727442528913,0.36581448187160603,6,0.5041304972392932,0.12216884368575924,7,3.5729951143073855,0.43721503529433114,4,0.7859152248990441,0.2954964837081257,5,2.2644856083868445,0.14759073382556825,8,0.5359987025522921,0.12475586332819233,7,2.602679139811416,0.013395171122274618,2,0.7071020317651924,0.2224185555837319,5,2.8470261086509416,0.4135551657352009,6,0.6679733987356212,0.1681685854163127,5,3.427748902142995,0.7656775652185818,5,0.33656106585862344,0.17531674263163285,2,3.770749105721182,0.43137780304458306,5,0.6991661200699781,0.22467699885061165,5,1.7563982072062638,,1,0.865569818081974,0.2334864212871904,4
3.22420488031608,0.508308337642496,7,0.16138707635594146,0.03332626957506035,7,3.2612936672866764,0.427559691182816,6,0.6769479636412207,0.15507000332805193,7,4.031428994385534,0.4480295490720953,4,0.7666879714833326,0.22496226557713278,5,2.645542710219443,0.2255168197503089,8,0.613390567390813,0.12725957455366663,7,3.239952370757122,0.09125540093293959,2,0.8440486669878065,0.2975585514380037,5,3.329286763085776,0.4017555513300643,6,0.7352484679138213,0.19651025682324583,5,4.159344024947399,0.8751630337462324,5,0.34511146847192276,0.1239537536196628,2,4.575516677187508,0.44058153236379705,5,0.6854596715161362,0.2683099592207941,5,2.3768540004306957,,1,1.0349225107212079,0.3117393692642755,4
3.815369903979136,0.5745223416324194,7,0.1906748519154972,0.043054415657203936,7,3.6454198111769216,0.45368976466888583,6,0.8941632118550746,0.17443721305497267,7,4.465787576543197,0.7096274490338456,4,0.8098369874987836,0.29538250334401817,5,3.1542449714232417,0.2115750116282241,8,0.7079045423625069,0.14073987664182397,7,3.654783298600581,0.14977376934439235,2,0.8297899197278005,0.2419498202246084,5,3.882802708881154,0.464117650490942,6,0.9514429657732053,0.24450668771405706,5,4.861057347288439,0.9491545395996014,5,0.4927713233193203,0.16645072459816587,2,5.30949534199097,0.4598222374601898,5,0.856083023381457,0.2675749074045742,5,2.818596339856576,,1,1.2687620198725749,0.34110773123126,4
4.398264489672933,0.6170001518756075,7,0.2234101323635961,0.052655561696578465,7,4.355908183624788,0.5326080439870197,6,0.8920643167261476,0.21854202574903916,7,5.153194895042685,0.7309500060762096,4,0.8677894792515779,0.30234666394495685,5,3.4493741120462285,0.2702821344868272,8,0.8005554386201589,0.1551824514576963,7,3.8759706495651827,0.25016677967632556,2,0.9902045755157138,0.3292697812482024,5,4.530590472214409,0.5133385577620607,6,1.0362295543723412,0.2131269799367885,5,5.4973016681394755,0.9934703799138501,5,0.536439129948798,0.2001401600299763,2,6.0178926981378185,0.4494846528165474,5,0.9017716821875605,0.3104738563682215,5,3.392002689827496,,1,1.4165679479480604,0.381687793300362,4
4.961734060681396,0.6627215504945608,7,0.2570374416373353,0.06690084507616009,7,4.692719418692444,0.597726722763145,6,0.9349131246450361,0.24895873520891829,7,5.517506117759026,0.7770271957912285,4,0.9020738901806007,0.28332320391194316,5,3.7048355948987384,0.25818291849585134,8,0.947252491362123,0.17711667143845686,7,4.449413548234778,0.05503779780663809,2,1.005737729375995,0.31616619593324197,5,5.122907574372747,0.6170626959943095,6,1.1948720105237047,0.24373987457254975,5,6.103010212120238,1.057425298815328,5,0.6844410586998726,0.19422792761007912,2,6.724897076803589,0.48964146639013945,5,1.1680825401235735,0.3686822820109512,5,3.9079027060886258,,1,1.5786708035125807,0.4253634460670072,4
