CLK_Out_w1_mean,CLK_Out_w1_sem,CLK_Out_w1_N,CLK_Out_w3_mean,CLK_Out_w3_sem,CLK_Out_w3_N,W1118_w1_mean,W1118_w1_sem,W1118_w1_N,W1118_w3_mean,W1118_w3_sem,W1118_w3_N
0.0,0.0,11,0.0,0.0,10,0.0,0.0,12,0.0,0.0,11
0.6107289892598082,0.04195667128329372,11,0.5780426473206214,0.05890845374802619,10,0.6672300922196697,0.035913118242021085,12,0.5700305636899535,0.058426857837860016,11
1.3688182011135364,0.07730570333767131,11,1.2051278740374538,0.09823791442126051,10,1.4091646660137476,0.06303283797345596,12,1.2777111861460881,0.10641072980265129,11
2.0779990601157667,0.10805806780747616,11,1.9226227557517128,0.12388309771664964,10,2.1847436098937547,0.09108964187249156,12,2.010085342309926,0.17125712214824704,11
2.7797595953808423,0.14428928791706447,11,2.562543702351964,0.16491071468090485,10,3.036237592881408,0.11618893731204452,12,2.8307054633318116,0.21705871039922692,11
3.603935786289793,0.17386619200123682,11,3.295683325310808,0.20157096425435275,10,3.8879020488020735,0.15019328145816033,12,3.566780927743792,0.2719186123334396,11
4.37026088702049,0.21877766124612744,11,4.024377578492812,0.25452610266062126,10,4.7283981662587315,0.1741680674755682,12,4.330494802302632,0.2792431668561646,11
5.116119933165087,0.24234257654153257,11,4.747025748166218,0.2757795302949425,10,5.606000094662945,0.18109214068431154,12,5.1544835527094905,0.3264857597949679,11
5.880255753863321,0.2722009926384074,11,5.4237931471285385,0.30111104963811564,10,6.361659736140422,0.2150148355093816,12,5.888785025898238,0.36196742048238534,11
6.518157871851775,0.2699673141734897,11,5.932752912097995,0.2934269270083543,10,7.093314860468276,0.2166979214504807,12,6.510466021544676,0.32764990289745494,11
7.0659456424940155,0.26124106867748065,11,6.396515782831563,0.2697333032143429,10,7.5776405294231886,0.21882980071083924,12,7.03040971419308,0.31113429192543257,11
7.4610320642280525,0.2717551983916005,11,6.6782204470282185,0.28404598582087504,10,7.925195760219005,0.20154297645701608,12,7.303447380335769,0.3292440445277673,11
7.811366961606717,0.26853984810835163,11,6.7614193012991235,0.380890967718106,10,8.153533643944911,0.2302518232208641,12,7.734998483604008,0.335895058736477,11
8.118496751212668,0.2858223848169123,11,6.871117881261716,0.36963122036643986,10,8.35296198230481,0.2430944467845076,12,7.917209242764347,0.33829561124231267,11
8.289338200939266,0.294287209246813,11,7.076844921750785,0.38824688003290253,10,8.501109256709409,0.29124012197542737,12,8.285787812689675,0.3709641619618538,11
8.12006009267688,0.36954951689735305,11,7.219144123411743,0.3443671709445661,10,8.693323176328244,0.3020498125512836,12,8.548140904605141,0.3912061888787081,11
7.82026179730019,0.3430899532593106,11,7.179996146382687,0.37816739017235074,10,8.73565412005736,0.2922186005949793,12,8.55906410124766,0.3989131013893358,11
7.737297175556109,0.3040896927311233,11,7.14322677726372,0.3678637698069056,10,8.935972402576335,0.2132758175987783,12,8.744516599313373,0.41910994955323655,11
7.755201667714356,0.22470330043000625,11,7.007161201396725,0.3915937237915838,10,9.09589624010228,0.2041951302602275,12,8.716398292444453,0.42589044574398227,11
7.67455771018442,0.19912094891261628,11,6.464204004204016,0.40844501652203485,10,9.11704896346685,0.25184850999730624,12,8.675343827416242,0.3949257858373781,11
7.661107476336706,0.19410102952213468,11,6.725124966128442,0.38106273494142484,10,9.164495438342295,0.1589133950846311,12,8.792668091307972,0.36589525748926555,11
7.646919352185037,0.18703030878600732,11,6.676768575609882,0.3653480428521557,10,9.343785036947908,0.17219066769388627,12,8.805821244239674,0.30174418369201705,11
7.427510001979055,0.21163345423946844,11,6.412213547252345,0.34776741241667364,10,9.079122475309573,0.17678637782617107,12,8.854064607373612,0.2944631876498439,11
7.4098134151363775,0.2137152265265883,11,6.355598997063453,0.31246966243498864,10,8.967092520834962,0.18356450058390084,12,8.96230056935588,0.31021489693620036,11
7.544295767640782,0.22034830555874518,11,6.655625898168549,0.4015496351943183,10,9.050146597114033,0.16578640433868824,12,8.75344082831652,0.3127686525137874,11
7.8040570793796595,0.1516512677440342,11,6.925242731753395,0.43357737369117944,10,8.96434867848976,0.18667941776094854,12,8.69764963736236,0.25881674809087013,11
