CLK_Out_w1_mean,CLK_Out_w1_sem,CLK_Out_w1_N,CLK_Out_w3_mean,CLK_Out_w3_sem,CLK_Out_w3_N,W1118_w1_mean,W1118_w1_sem,W1118_w1_N,W1118_w3_mean,W1118_w3_sem,W1118_w3_N
0.0,0.0,11,0.0,0.0,10,0.0,0.0,12,0.0,0.0,11
0.0,0.0,11,0.0,0.0,10,0.0,0.0,12,0.0,0.0,11
0.0,0.0,11,0.0,0.0,10,0.0,0.0,12,0.0,0.0,11
0.0,0.0,11,0.0,0.0,10,0.0,0.0,12,0.0,0.0,11
0.0,0.0,11,0.0,0.0,10,0.11583333333333333,0.11583333333333333,12,0.0,0.0,11
0.39590909090909093,0.2658926374085961,11,0.0,0.0,10,1.3620833333333333,0.7228979999336566,12,1.4490909090909092,0.6126174537409942,11
4.279090909090909,1.1884868757033071,11,4.969500000000001,1.7975319808621548,10,7.427291666666666,1.9533903233926366,12,7.664545454545453,2.8884321757459177,11
10.73840909090909,1.8458245962394813,11,9.085999999999999,2.2589953273278116,10,17.416666666666668,2.635503289389683,12,16.67068181818182,4.830028904144987,11
19.637727272727272,3.27292712773613,11,19.5285,3.0563151878982926,10,30.289166666666663,4.307081898724847,12,25.58840909090909,5.355032205071729,11
30.112954545454542,3.363199248317634,11,25.54725,3.845923174284686,10,43.52916666666666,4.3233168836279665,12,35.282272727272726,5.362472191648022,11
41.80068181818182,3.26094672343138,11,32.83675,3.9080538643862677,10,53.44520833333333,3.2890869032360865,12,43.57636363636364,5.111720971583084,11
51.10318181818182,4.018485992189284,11,39.35575000000001,3.1051644492594015,10,58.41729166666667,3.3092385095516685,12,46.61590909090909,4.251488700132622,11
55.88977272727272,3.7468444671141348,11,43.84375,3.8981955449854544,10,61.93354166666666,3.480770775980218,12,56.20386363636364,4.933566918703172,11
59.23522727272727,3.273795101993207,11,46.512249999999995,4.100318220204921,10,65.77854166666667,3.3648304059531773,12,60.86409090909091,6.152136170697941,11
62.985681818181824,3.0887963066487467,11,50.43775,4.584533425460727,10,69.47583333333333,3.805942551564341,12,63.524090909090894,5.895996756975403,11
61.346818181818186,4.307755032429477,11,49.77375,3.9454552661187843,10,69.38291666666666,4.135166189651312,12,66.54772727272729,5.974869031034617,11
56.81340909090908,4.480870124925101,11,49.628750000000004,4.056600661096814,10,70.05583333333333,3.6192075629671177,12,66.95992424242424,6.057057132322929,11
58.406136363636364,4.6123634663659985,11,48.30875,3.9677900238811925,10,73.255,3.048081488014348,12,70.6009090909091,6.25833102273143,11
57.657954545454544,3.824157405978797,11,47.18450000000001,3.9610769053377384,10,75.89770833333333,3.1209478494535663,12,68.71863636363636,5.341673781814302,11
55.60409090909091,4.079749230160076,11,42.9405,4.380823739765034,10,74.33395833333334,3.8195774156720357,12,67.8815909090909,5.021984353736435,11
55.70363636363636,3.7629999118757445,11,42.04625,4.896504666738192,10,76.55395833333333,2.2019172615555087,12,69.7890909090909,4.847956976827822,11
52.06272727272728,3.0233486562266414,11,42.93275,4.382736912053674,10,79.69666666666667,2.5571002296734395,12,69.59477272727274,4.61846863707581,11
47.57727272727273,2.7195992446779527,11,42.369,4.903592846633533,10,75.91125,2.419246895166495,12,71.22272727272727,4.669989955879619,11
48.50909090909091,2.515287988949848,11,41.906916666666675,4.642616242137536,10,73.23854166666668,2.7304315908278416,12,72.68454545454546,4.50781931529413,11
51.55772727272727,3.506615476083376,11,42.931999999999995,5.738756529074918,10,74.53229166666667,2.9703733513538473,12,71.61151515151515,4.535846399607864,11
54.84909090909091,2.5679621446676895,11,45.9455,5.744485843929908,10,72.93624999999999,2.806449729681127,12,72.13212121212122,4.570826726278527,11
